geometry;hub;index_right;stop_id
POLYGON ((52.40053750000001 4.930729, 52.40053750000001 4.935048500000001, 52.40313800000001 4.935048500000001, 52.40313800000001 4.930729, 52.40053750000001 4.930729));14b;29348;1480228
POLYGON ((52.40053750000001 4.930729, 52.40053750000001 4.935048500000001, 52.40313800000001 4.935048500000001, 52.40313800000001 4.930729, 52.40053750000001 4.930729));14b;44445;1528417
POLYGON ((52.40053750000001 4.930729, 52.40053750000001 4.935048500000001, 52.40313800000001 4.935048500000001, 52.40313800000001 4.930729, 52.40053750000001 4.930729));14b;44380;1540648
POLYGON ((52.40053750000001 4.930729, 52.40053750000001 4.935048500000001, 52.40313800000001 4.935048500000001, 52.40313800000001 4.930729, 52.40053750000001 4.930729));14b;51104;stoparea:295977
POLYGON ((52.40053750000001 4.930729, 52.40053750000001 4.935048500000001, 52.40313800000001 4.935048500000001, 52.40313800000001 4.930729, 52.40053750000001 4.930729));14b;12903;1528427
POLYGON ((52.40053750000001 4.930729, 52.40053750000001 4.935048500000001, 52.40313800000001 4.935048500000001, 52.40313800000001 4.930729, 52.40053750000001 4.930729));14b;26217;1525559
POLYGON ((52.40053750000001 4.930729, 52.40053750000001 4.935048500000001, 52.40313800000001 4.935048500000001, 52.40313800000001 4.930729, 52.40053750000001 4.930729));14b;26216;1525558
POLYGON ((52.40053750000001 4.930729, 52.40053750000001 4.935048500000001, 52.40313800000001 4.935048500000001, 52.40313800000001 4.930729, 52.40053750000001 4.930729));14b;22679;1525563
POLYGON ((52.40053750000001 4.930729, 52.40053750000001 4.935048500000001, 52.40313800000001 4.935048500000001, 52.40313800000001 4.930729, 52.40053750000001 4.930729));14b;43866;1525557
POLYGON ((52.40053750000001 4.930729, 52.40053750000001 4.935048500000001, 52.40313800000001 4.935048500000001, 52.40313800000001 4.930729, 52.40053750000001 4.930729));14b;26536;1522994
POLYGON ((52.95583199999999 4.760136687280001, 52.95583199999999 4.762081999999999, 52.9573211084 4.762081999999999, 52.9573211084 4.760136687280001, 52.95583199999999 4.760136687280001));15.06;40731;1539179
POLYGON ((52.95583199999999 4.760136687280001, 52.95583199999999 4.762081999999999, 52.9573211084 4.762081999999999, 52.9573211084 4.760136687280001, 52.95583199999999 4.760136687280001));15.06;52517;stoparea:17865
POLYGON ((52.95583199999999 4.760136687280001, 52.95583199999999 4.762081999999999, 52.9573211084 4.762081999999999, 52.9573211084 4.760136687280001, 52.95583199999999 4.760136687280001));15.06;40212;1539177
POLYGON ((52.95583199999999 4.760136687280001, 52.95583199999999 4.762081999999999, 52.9573211084 4.762081999999999, 52.9573211084 4.760136687280001, 52.95583199999999 4.760136687280001));15.06;40732;1539180
POLYGON ((52.95583199999999 4.760136687280001, 52.95583199999999 4.762081999999999, 52.9573211084 4.762081999999999, 52.9573211084 4.760136687280001, 52.95583199999999 4.760136687280001));15.06;40659;1539178
POLYGON ((52.95583199999999 4.760136687280001, 52.95583199999999 4.762081999999999, 52.9573211084 4.762081999999999, 52.9573211084 4.760136687280001, 52.95583199999999 4.760136687280001));15.06;5875;366589
POLYGON ((52.95583199999999 4.760136687280001, 52.95583199999999 4.762081999999999, 52.9573211084 4.762081999999999, 52.9573211084 4.760136687280001, 52.95583199999999 4.760136687280001));15.06;61389;stoparea:120994
POLYGON ((52.95583199999999 4.760136687280001, 52.95583199999999 4.762081999999999, 52.9573211084 4.762081999999999, 52.9573211084 4.760136687280001, 52.95583199999999 4.760136687280001));15.06;33211;1525310
POLYGON ((52.95583199999999 4.760136687280001, 52.95583199999999 4.762081999999999, 52.9573211084 4.762081999999999, 52.9573211084 4.760136687280001, 52.95583199999999 4.760136687280001));15.06;22794;361249
POLYGON ((52.95583199999999 4.760136687280001, 52.95583199999999 4.762081999999999, 52.9573211084 4.762081999999999, 52.9573211084 4.760136687280001, 52.95583199999999 4.760136687280001));15.06;21869;626822
POLYGON ((52.95583199999999 4.760136687280001, 52.95583199999999 4.762081999999999, 52.9573211084 4.762081999999999, 52.9573211084 4.760136687280001, 52.95583199999999 4.760136687280001));15.06;12930;355354
POLYGON ((52.95583199999999 4.760136687280001, 52.95583199999999 4.762081999999999, 52.9573211084 4.762081999999999, 52.9573211084 4.760136687280001, 52.95583199999999 4.760136687280001));15.06;30067;417702
POLYGON ((52.95583199999999 4.760136687280001, 52.95583199999999 4.762081999999999, 52.9573211084 4.762081999999999, 52.9573211084 4.760136687280001, 52.95583199999999 4.760136687280001));15.06;40004;353819
POLYGON ((52.54536975 4.65827175331, 52.54536975 4.659424749999999, 52.54655103100001 4.659424749999999, 52.54655103100001 4.65827175331, 52.54536975 4.65827175331));13.07;14387;54281
POLYGON ((52.54536975 4.65827175331, 52.54536975 4.659424749999999, 52.54655103100001 4.659424749999999, 52.54655103100001 4.65827175331, 52.54536975 4.65827175331));13.07;52583;stoparea:17935
POLYGON ((52.54536975 4.65827175331, 52.54536975 4.659424749999999, 52.54655103100001 4.659424749999999, 52.54655103100001 4.65827175331, 52.54536975 4.65827175331));13.07;12958;366486
POLYGON ((52.54536975 4.65827175331, 52.54536975 4.659424749999999, 52.54655103100001 4.659424749999999, 52.54655103100001 4.65827175331, 52.54536975 4.65827175331));13.07;41644;359613
POLYGON ((52.54536975 4.65827175331, 52.54536975 4.659424749999999, 52.54655103100001 4.659424749999999, 52.54655103100001 4.65827175331, 52.54536975 4.65827175331));13.07;21760;54282
POLYGON ((52.54536975 4.65827175331, 52.54536975 4.659424749999999, 52.54655103100001 4.659424749999999, 52.54655103100001 4.65827175331, 52.54536975 4.65827175331));13.07;37240;547564
POLYGON ((52.54536975 4.65827175331, 52.54536975 4.659424749999999, 52.54655103100001 4.659424749999999, 52.54655103100001 4.65827175331, 52.54536975 4.65827175331));13.07;57662;stoparea:121415
POLYGON ((52.54536975 4.65827175331, 52.54536975 4.659424749999999, 52.54655103100001 4.659424749999999, 52.54655103100001 4.65827175331, 52.54536975 4.65827175331));13.07;14470;79680
POLYGON ((52.54536975 4.65827175331, 52.54536975 4.659424749999999, 52.54655103100001 4.659424749999999, 52.54655103100001 4.65827175331, 52.54536975 4.65827175331));13.07;24312;1534751
POLYGON ((52.360383 4.9301264596685, 52.360383 4.9347109835215, 52.361825 4.9347109835215, 52.361825 4.9301264596685, 52.360383 4.9301264596685));10.04;40426;1539268
POLYGON ((52.360383 4.9301264596685, 52.360383 4.9347109835215, 52.361825 4.9347109835215, 52.361825 4.9301264596685, 52.360383 4.9301264596685));10.04;24048;1240727
POLYGON ((52.360383 4.9301264596685, 52.360383 4.9347109835215, 52.361825 4.9347109835215, 52.361825 4.9301264596685, 52.360383 4.9301264596685));10.04;23980;14701
POLYGON ((52.360383 4.9301264596685, 52.360383 4.9347109835215, 52.361825 4.9347109835215, 52.361825 4.9301264596685, 52.360383 4.9301264596685));10.04;23993;14699
POLYGON ((52.360383 4.9301264596685, 52.360383 4.9347109835215, 52.361825 4.9347109835215, 52.361825 4.9301264596685, 52.360383 4.9301264596685));10.04;60150;stoparea:2877
POLYGON ((52.360383 4.9301264596685, 52.360383 4.9347109835215, 52.361825 4.9347109835215, 52.361825 4.9301264596685, 52.360383 4.9301264596685));10.04;13953;14703
POLYGON ((52.360383 4.9301264596685, 52.360383 4.9347109835215, 52.361825 4.9347109835215, 52.361825 4.9301264596685, 52.360383 4.9301264596685));10.04;22939;14702
POLYGON ((52.360383 4.9301264596685, 52.360383 4.9347109835215, 52.361825 4.9347109835215, 52.361825 4.9301264596685, 52.360383 4.9301264596685));10.04;16418;1539265
POLYGON ((52.360383 4.9301264596685, 52.360383 4.9347109835215, 52.361825 4.9347109835215, 52.361825 4.9301264596685, 52.360383 4.9301264596685));10.04;16437;1539264
POLYGON ((52.360383 4.9301264596685, 52.360383 4.9347109835215, 52.361825 4.9347109835215, 52.361825 4.9301264596685, 52.360383 4.9301264596685));10.04;40219;1539266
POLYGON ((52.360383 4.9301264596685, 52.360383 4.9347109835215, 52.361825 4.9347109835215, 52.361825 4.9301264596685, 52.360383 4.9301264596685));10.04;52746;stoparea:18117
POLYGON ((52.360383 4.9301264596685, 52.360383 4.9347109835215, 52.361825 4.9347109835215, 52.361825 4.9301264596685, 52.360383 4.9301264596685));10.04;40220;1539267
POLYGON ((52.48877439889999 4.790276375049999, 52.48877439889999 4.795069374969998, 52.49013299999999 4.795069374969998, 52.49013299999999 4.790276375049999, 52.48877439889999 4.790276375049999));13.14;39147;859725
POLYGON ((52.48877439889999 4.790276375049999, 52.48877439889999 4.795069374969998, 52.49013299999999 4.795069374969998, 52.49013299999999 4.790276375049999, 52.48877439889999 4.790276375049999));13.14;41041;53874
POLYGON ((52.48877439889999 4.790276375049999, 52.48877439889999 4.795069374969998, 52.49013299999999 4.795069374969998, 52.49013299999999 4.790276375049999, 52.48877439889999 4.790276375049999));13.14;14836;145181
POLYGON ((52.48877439889999 4.790276375049999, 52.48877439889999 4.795069374969998, 52.49013299999999 4.795069374969998, 52.49013299999999 4.790276375049999, 52.48877439889999 4.790276375049999));13.14;52721;stoparea:18090
POLYGON ((52.48877439889999 4.790276375049999, 52.48877439889999 4.795069374969998, 52.49013299999999 4.795069374969998, 52.49013299999999 4.790276375049999, 52.48877439889999 4.790276375049999));13.14;39608;53875
POLYGON ((52.48877439889999 4.790276375049999, 52.48877439889999 4.795069374969998, 52.49013299999999 4.795069374969998, 52.49013299999999 4.790276375049999, 52.48877439889999 4.790276375049999));13.14;21174;1238602
POLYGON ((52.48877439889999 4.790276375049999, 52.48877439889999 4.795069374969998, 52.49013299999999 4.795069374969998, 52.49013299999999 4.790276375049999, 52.48877439889999 4.790276375049999));13.14;54312;stoparea:236059
POLYGON ((52.48877439889999 4.790276375049999, 52.48877439889999 4.795069374969998, 52.49013299999999 4.795069374969998, 52.49013299999999 4.790276375049999, 52.48877439889999 4.790276375049999));13.14;14241;1238619
POLYGON ((52.48877439889999 4.790276375049999, 52.48877439889999 4.795069374969998, 52.49013299999999 4.795069374969998, 52.49013299999999 4.790276375049999, 52.48877439889999 4.790276375049999));13.14;3835;482095
POLYGON ((52.48877439889999 4.790276375049999, 52.48877439889999 4.795069374969998, 52.49013299999999 4.795069374969998, 52.49013299999999 4.790276375049999, 52.48877439889999 4.790276375049999));13.14;30139;482096
POLYGON ((52.48877439889999 4.790276375049999, 52.48877439889999 4.795069374969998, 52.49013299999999 4.795069374969998, 52.49013299999999 4.790276375049999, 52.48877439889999 4.790276375049999));13.14;41094;79659
POLYGON ((52.48877439889999 4.790276375049999, 52.48877439889999 4.795069374969998, 52.49013299999999 4.795069374969998, 52.49013299999999 4.790276375049999, 52.48877439889999 4.790276375049999));13.14;57857;stoparea:122701
POLYGON ((52.48877439889999 4.790276375049999, 52.48877439889999 4.795069374969998, 52.49013299999999 4.795069374969998, 52.49013299999999 4.790276375049999, 52.48877439889999 4.790276375049999));13.14;8178;644613
POLYGON ((52.48877439889999 4.790276375049999, 52.48877439889999 4.795069374969998, 52.49013299999999 4.795069374969998, 52.49013299999999 4.790276375049999, 52.48877439889999 4.790276375049999));13.14;1597;1377164
POLYGON ((52.506629 4.943376000000001, 52.506629 4.944819999999999, 52.508149 4.944819999999999, 52.508149 4.943376000000001, 52.506629 4.943376000000001));14a;17847;939777
POLYGON ((52.506629 4.943376000000001, 52.506629 4.944819999999999, 52.508149 4.944819999999999, 52.508149 4.943376000000001, 52.506629 4.943376000000001));14a;63261;stoparea:120416
POLYGON ((52.506629 4.943376000000001, 52.506629 4.944819999999999, 52.508149 4.944819999999999, 52.508149 4.943376000000001, 52.506629 4.943376000000001));14a;14663;939776
POLYGON ((52.506629 4.943376000000001, 52.506629 4.944819999999999, 52.508149 4.944819999999999, 52.508149 4.943376000000001, 52.506629 4.943376000000001));14a;30636;512912
POLYGON ((52.506629 4.943376000000001, 52.506629 4.944819999999999, 52.508149 4.944819999999999, 52.508149 4.943376000000001, 52.506629 4.943376000000001));14a;62745;stoparea:82005
POLYGON ((52.506629 4.943376000000001, 52.506629 4.944819999999999, 52.508149 4.944819999999999, 52.508149 4.943376000000001, 52.506629 4.943376000000001));14a;48332;512911
POLYGON ((52.506629 4.943376000000001, 52.506629 4.944819999999999, 52.508149 4.944819999999999, 52.508149 4.943376000000001, 52.506629 4.943376000000001));14a;22456;512898
POLYGON ((52.35896415409999 4.605646, 52.35896415409999 4.607290542599999, 52.36039 4.607290542599999, 52.36039 4.605646, 52.35896415409999 4.605646));1.02;35394;364596
POLYGON ((52.35896415409999 4.605646, 52.35896415409999 4.607290542599999, 52.36039 4.607290542599999, 52.36039 4.605646, 52.35896415409999 4.605646));1.02;57467;stoparea:122603
POLYGON ((52.35896415409999 4.605646, 52.35896415409999 4.607290542599999, 52.36039 4.607290542599999, 52.36039 4.605646, 52.35896415409999 4.605646));1.02;15618;435469
POLYGON ((52.35896415409999 4.605646, 52.35896415409999 4.607290542599999, 52.36039 4.607290542599999, 52.36039 4.605646, 52.35896415409999 4.605646));1.02;31489;54102
POLYGON ((52.35896415409999 4.605646, 52.35896415409999 4.607290542599999, 52.36039 4.607290542599999, 52.36039 4.605646, 52.35896415409999 4.605646));1.02;41027;742573
POLYGON ((52.35896415409999 4.605646, 52.35896415409999 4.607290542599999, 52.36039 4.607290542599999, 52.36039 4.605646, 52.35896415409999 4.605646));1.02;52705;stoparea:18072
POLYGON ((52.35896415409999 4.605646, 52.35896415409999 4.607290542599999, 52.36039 4.607290542599999, 52.36039 4.605646, 52.35896415409999 4.605646));1.02;26058;54103
POLYGON ((52.264996548 5.162450000000001, 52.264996548 5.164962999999999, 52.26788 5.164962999999999, 52.26788 5.162450000000001, 52.264996548 5.162450000000001));12.06;10004;54373
POLYGON ((52.264996548 5.162450000000001, 52.264996548 5.164962999999999, 52.26788 5.164962999999999, 52.26788 5.162450000000001, 52.264996548 5.162450000000001));12.06;25902;419655
POLYGON ((52.264996548 5.162450000000001, 52.264996548 5.164962999999999, 52.26788 5.164962999999999, 52.26788 5.162450000000001, 52.264996548 5.162450000000001));12.06;44249;54233
POLYGON ((52.264996548 5.162450000000001, 52.264996548 5.164962999999999, 52.26788 5.164962999999999, 52.26788 5.162450000000001, 52.264996548 5.162450000000001));12.06;52618;stoparea:17972
POLYGON ((52.264996548 5.162450000000001, 52.264996548 5.164962999999999, 52.26788 5.164962999999999, 52.26788 5.162450000000001, 52.264996548 5.162450000000001));12.06;43704;54121
POLYGON ((52.264996548 5.162450000000001, 52.264996548 5.164962999999999, 52.26788 5.164962999999999, 52.26788 5.162450000000001, 52.264996548 5.162450000000001));12.06;60871;stoparea:122110
POLYGON ((52.264996548 5.162450000000001, 52.264996548 5.164962999999999, 52.26788 5.164962999999999, 52.26788 5.162450000000001, 52.264996548 5.162450000000001));12.06;16084;362503
POLYGON ((52.264996548 5.162450000000001, 52.264996548 5.164962999999999, 52.26788 5.164962999999999, 52.26788 5.162450000000001, 52.264996548 5.162450000000001));12.06;30394;1420262
POLYGON ((52.3383200309 4.872024, 52.3383200309 4.875596, 52.3414346666667 4.875596, 52.3414346666667 4.872024, 52.3383200309 4.872024));8.01;40758;1540145
POLYGON ((52.3383200309 4.872024, 52.3383200309 4.875596, 52.3414346666667 4.875596, 52.3414346666667 4.872024, 52.3383200309 4.872024));8.01;41028;54311
POLYGON ((52.3383200309 4.872024, 52.3383200309 4.875596, 52.3414346666667 4.875596, 52.3414346666667 4.872024, 52.3383200309 4.872024));8.01;32986;54309
POLYGON ((52.3383200309 4.872024, 52.3383200309 4.875596, 52.3414346666667 4.875596, 52.3414346666667 4.872024, 52.3383200309 4.872024));8.01;21733;859798
POLYGON ((52.3383200309 4.872024, 52.3383200309 4.875596, 52.3414346666667 4.875596, 52.3414346666667 4.872024, 52.3383200309 4.872024));8.01;45849;1301945
POLYGON ((52.3383200309 4.872024, 52.3383200309 4.875596, 52.3414346666667 4.875596, 52.3414346666667 4.872024, 52.3383200309 4.872024));8.01;14424;627806
POLYGON ((52.3383200309 4.872024, 52.3383200309 4.875596, 52.3414346666667 4.875596, 52.3414346666667 4.872024, 52.3383200309 4.872024));8.01;41072;627807
POLYGON ((52.3383200309 4.872024, 52.3383200309 4.875596, 52.3414346666667 4.875596, 52.3414346666667 4.872024, 52.3383200309 4.872024));8.01;52773;stoparea:18146
POLYGON ((52.3383200309 4.872024, 52.3383200309 4.875596, 52.3414346666667 4.875596, 52.3414346666667 4.872024, 52.3383200309 4.872024));8.01;21718;91823
POLYGON ((52.3383200309 4.872024, 52.3383200309 4.875596, 52.3414346666667 4.875596, 52.3414346666667 4.872024, 52.3383200309 4.872024));8.01;40757;1540147
POLYGON ((52.3383200309 4.872024, 52.3383200309 4.875596, 52.3414346666667 4.875596, 52.3414346666667 4.872024, 52.3383200309 4.872024));8.01;40756;1540146
POLYGON ((52.3383200309 4.872024, 52.3383200309 4.875596, 52.3414346666667 4.875596, 52.3414346666667 4.872024, 52.3383200309 4.872024));8.01;40760;1540141
POLYGON ((52.3383200309 4.872024, 52.3383200309 4.875596, 52.3414346666667 4.875596, 52.3414346666667 4.872024, 52.3383200309 4.872024));8.01;40759;1540142
POLYGON ((52.3383200309 4.872024, 52.3383200309 4.875596, 52.3414346666667 4.875596, 52.3414346666667 4.872024, 52.3383200309 4.872024));8.01;60335;stoparea:285518
POLYGON ((52.3383200309 4.872024, 52.3383200309 4.875596, 52.3414346666667 4.875596, 52.3414346666667 4.872024, 52.3383200309 4.872024));8.01;63598;stoparea:122716
POLYGON ((52.3383200309 4.872024, 52.3383200309 4.875596, 52.3414346666667 4.875596, 52.3414346666667 4.872024, 52.3383200309 4.872024));8.01;21105;1241829
POLYGON ((52.3383200309 4.872024, 52.3383200309 4.875596, 52.3414346666667 4.875596, 52.3414346666667 4.872024, 52.3383200309 4.872024));8.01;44313;1539946
POLYGON ((52.3383200309 4.872024, 52.3383200309 4.875596, 52.3414346666667 4.875596, 52.3414346666667 4.872024, 52.3383200309 4.872024));8.01;22363;238001
POLYGON ((52.3383200309 4.872024, 52.3383200309 4.875596, 52.3414346666667 4.875596, 52.3414346666667 4.872024, 52.3383200309 4.872024));8.01;33682;1480225
POLYGON ((52.3383200309 4.872024, 52.3383200309 4.875596, 52.3414346666667 4.875596, 52.3414346666667 4.872024, 52.3383200309 4.872024));8.01;25720;1526449
POLYGON ((52.3383200309 4.872024, 52.3383200309 4.875596, 52.3414346666667 4.875596, 52.3414346666667 4.872024, 52.3383200309 4.872024));8.01;40755;1539944
POLYGON ((52.3383200309 4.872024, 52.3383200309 4.875596, 52.3414346666667 4.875596, 52.3414346666667 4.872024, 52.3383200309 4.872024));8.01;56185;stoparea:78049
POLYGON ((52.3383200309 4.872024, 52.3383200309 4.875596, 52.3414346666667 4.875596, 52.3414346666667 4.872024, 52.3383200309 4.872024));8.01;22171;238002
POLYGON ((52.3383200309 4.872024, 52.3383200309 4.875596, 52.3414346666667 4.875596, 52.3414346666667 4.872024, 52.3383200309 4.872024));8.01;16100;238000
POLYGON ((52.33646158689999 4.888710000000001, 52.33646158689999 4.891274999999999, 52.33838 4.891274999999999, 52.33838 4.888710000000001, 52.33646158689999 4.888710000000001));8.02;21357;15916
POLYGON ((52.33646158689999 4.888710000000001, 52.33646158689999 4.891274999999999, 52.33838 4.891274999999999, 52.33838 4.888710000000001, 52.33646158689999 4.888710000000001));8.02;41087;55173
POLYGON ((52.33646158689999 4.888710000000001, 52.33646158689999 4.891274999999999, 52.33838 4.891274999999999, 52.33838 4.888710000000001, 52.33646158689999 4.888710000000001));8.02;15633;54792
POLYGON ((52.33646158689999 4.888710000000001, 52.33646158689999 4.891274999999999, 52.33838 4.891274999999999, 52.33838 4.888710000000001, 52.33646158689999 4.888710000000001));8.02;21346;15917
POLYGON ((52.33646158689999 4.888710000000001, 52.33646158689999 4.891274999999999, 52.33838 4.891274999999999, 52.33838 4.888710000000001, 52.33646158689999 4.888710000000001));8.02;63470;stoparea:2936
POLYGON ((52.33646158689999 4.888710000000001, 52.33646158689999 4.891274999999999, 52.33838 4.891274999999999, 52.33838 4.888710000000001, 52.33646158689999 4.888710000000001));8.02;10813;360283
POLYGON ((52.33646158689999 4.888710000000001, 52.33646158689999 4.891274999999999, 52.33838 4.891274999999999, 52.33838 4.888710000000001, 52.33646158689999 4.888710000000001));8.02;55361;stoparea:120639
POLYGON ((52.33646158689999 4.888710000000001, 52.33646158689999 4.891274999999999, 52.33838 4.891274999999999, 52.33838 4.888710000000001, 52.33646158689999 4.888710000000001));8.02;15834;622344
POLYGON ((52.33646158689999 4.888710000000001, 52.33646158689999 4.891274999999999, 52.33838 4.891274999999999, 52.33838 4.888710000000001, 52.33646158689999 4.888710000000001));8.02;52621;stoparea:17974
POLYGON ((52.33646158689999 4.888710000000001, 52.33646158689999 4.891274999999999, 52.33838 4.891274999999999, 52.33838 4.888710000000001, 52.33646158689999 4.888710000000001));8.02;41147;622343
POLYGON ((52.33646158689999 4.888710000000001, 52.33646158689999 4.891274999999999, 52.33838 4.891274999999999, 52.33838 4.888710000000001, 52.33646158689999 4.888710000000001));8.02;42233;15900
POLYGON ((52.33646158689999 4.888710000000001, 52.33646158689999 4.891274999999999, 52.33838 4.891274999999999, 52.33838 4.888710000000001, 52.33646158689999 4.888710000000001));8.02;14476;91838
POLYGON ((52.30156891666667 4.856538979166667, 52.30156891666667 4.858867104166662, 52.30313541666663 4.858867104166662, 52.30313541666663 4.856538979166667, 52.30156891666667 4.856538979166667));2b;30360;511147
POLYGON ((52.30156891666667 4.856538979166667, 52.30156891666667 4.858867104166662, 52.30313541666663 4.858867104166662, 52.30313541666663 4.856538979166667, 52.30156891666667 4.856538979166667));2b;56428;stoparea:235554
POLYGON ((52.30156891666667 4.856538979166667, 52.30156891666667 4.858867104166662, 52.30313541666663 4.858867104166662, 52.30313541666663 4.856538979166667, 52.30156891666667 4.856538979166667));2b;22552;1217963
POLYGON ((52.30156891666667 4.856538979166667, 52.30156891666667 4.858867104166662, 52.30313541666663 4.858867104166662, 52.30313541666663 4.856538979166667, 52.30156891666667 4.856538979166667));2b;21671;1522466
POLYGON ((52.30156891666667 4.856538979166667, 52.30156891666667 4.858867104166662, 52.30313541666663 4.858867104166662, 52.30313541666663 4.856538979166667, 52.30156891666667 4.856538979166667));2b;21146;1238801
POLYGON ((52.30156891666667 4.856538979166667, 52.30156891666667 4.858867104166662, 52.30313541666663 4.858867104166662, 52.30313541666663 4.856538979166667, 52.30156891666667 4.856538979166667));2b;13101;1238802
POLYGON ((52.30156891666667 4.856538979166667, 52.30156891666667 4.858867104166662, 52.30313541666663 4.858867104166662, 52.30313541666663 4.856538979166667, 52.30156891666667 4.856538979166667));2b;16080;511142
POLYGON ((52.30156891666667 4.856538979166667, 52.30156891666667 4.858867104166662, 52.30313541666663 4.858867104166662, 52.30313541666663 4.856538979166667, 52.30156891666667 4.856538979166667));2b;50016;511143
POLYGON ((52.30156891666667 4.856538979166667, 52.30156891666667 4.858867104166662, 52.30313541666663 4.858867104166662, 52.30313541666663 4.856538979166667, 52.30156891666667 4.856538979166667));2b;61099;stoparea:122950
POLYGON ((52.30156891666667 4.856538979166667, 52.30156891666667 4.858867104166662, 52.30313541666663 4.858867104166662, 52.30313541666663 4.856538979166667, 52.30156891666667 4.856538979166667));2b;15443;511146
POLYGON ((52.30156891666667 4.856538979166667, 52.30156891666667 4.858867104166662, 52.30313541666663 4.858867104166662, 52.30313541666663 4.856538979166667, 52.30156891666667 4.856538979166667));2b;30359;511024
POLYGON ((52.30156891666667 4.856538979166667, 52.30156891666667 4.858867104166662, 52.30313541666663 4.858867104166662, 52.30313541666663 4.856538979166667, 52.30156891666667 4.856538979166667));2b;6239;511113
POLYGON ((52.30156891666667 4.856538979166667, 52.30156891666667 4.858867104166662, 52.30313541666663 4.858867104166662, 52.30313541666663 4.856538979166667, 52.30156891666667 4.856538979166667));2b;48072;511163
POLYGON ((52.30156891666667 4.856538979166667, 52.30156891666667 4.858867104166662, 52.30313541666663 4.858867104166662, 52.30313541666663 4.856538979166667, 52.30156891666667 4.856538979166667));2b;4128;511015
POLYGON ((52.30156891666667 4.856538979166667, 52.30156891666667 4.858867104166662, 52.30313541666663 4.858867104166662, 52.30313541666663 4.856538979166667, 52.30156891666667 4.856538979166667));2b;41915;511014
POLYGON ((52.3599023333333 4.655372000000001, 52.3599023333333 4.65718, 52.36110300000001 4.65718, 52.36110300000001 4.655372000000001, 52.3599023333333 4.655372000000001));2a;37474;939679
POLYGON ((52.3599023333333 4.655372000000001, 52.3599023333333 4.65718, 52.36110300000001 4.65718, 52.36110300000001 4.655372000000001, 52.3599023333333 4.655372000000001));2a;22860;940098
POLYGON ((52.3599023333333 4.655372000000001, 52.3599023333333 4.65718, 52.36110300000001 4.65718, 52.36110300000001 4.655372000000001, 52.3599023333333 4.655372000000001));2a;22852;940099
POLYGON ((52.3599023333333 4.655372000000001, 52.3599023333333 4.65718, 52.36110300000001 4.65718, 52.36110300000001 4.655372000000001, 52.3599023333333 4.655372000000001));2a;22817;940100
POLYGON ((52.3599023333333 4.655372000000001, 52.3599023333333 4.65718, 52.36110300000001 4.65718, 52.36110300000001 4.655372000000001, 52.3599023333333 4.655372000000001));2a;51788;stoparea:121150
POLYGON ((52.3599023333333 4.655372000000001, 52.3599023333333 4.65718, 52.36110300000001 4.65718, 52.36110300000001 4.655372000000001, 52.3599023333333 4.655372000000001));2a;22848;940097
POLYGON ((52.3599023333333 4.655372000000001, 52.3599023333333 4.65718, 52.36110300000001 4.65718, 52.36110300000001 4.655372000000001, 52.3599023333333 4.655372000000001));2a;30317;940101
POLYGON ((52.3599023333333 4.655372000000001, 52.3599023333333 4.65718, 52.36110300000001 4.65718, 52.36110300000001 4.655372000000001, 52.3599023333333 4.655372000000001));2a;22718;940102
POLYGON ((52.3599023333333 4.655372000000001, 52.3599023333333 4.65718, 52.36110300000001 4.65718, 52.36110300000001 4.655372000000001, 52.3599023333333 4.655372000000001));2a;52067;stoparea:123753
POLYGON ((52.3599023333333 4.655372000000001, 52.3599023333333 4.65718, 52.36110300000001 4.65718, 52.36110300000001 4.655372000000001, 52.3599023333333 4.655372000000001));2a;33658;366440
POLYGON ((52.50285 4.953668796540001, 52.50285 4.956066, 52.5041950327 4.956066, 52.5041950327 4.953668796540001, 52.50285 4.953668796540001));14.03;33025;85463
POLYGON ((52.50285 4.953668796540001, 52.50285 4.956066, 52.5041950327 4.956066, 52.5041950327 4.953668796540001, 52.50285 4.953668796540001));14.03;34546;55116
POLYGON ((52.50285 4.953668796540001, 52.50285 4.956066, 52.5041950327 4.956066, 52.5041950327 4.953668796540001, 52.50285 4.953668796540001));14.03;52652;stoparea:18012
POLYGON ((52.50285 4.953668796540001, 52.50285 4.956066, 52.5041950327 4.956066, 52.5041950327 4.953668796540001, 52.50285 4.953668796540001));14.03;33419;55117
POLYGON ((52.50285 4.953668796540001, 52.50285 4.956066, 52.5041950327 4.956066, 52.5041950327 4.953668796540001, 52.50285 4.953668796540001));14.03;27765;1440160
POLYGON ((52.50285 4.953668796540001, 52.50285 4.956066, 52.5041950327 4.956066, 52.5041950327 4.953668796540001, 52.50285 4.953668796540001));14.03;53017;stoparea:82007
POLYGON ((52.50285 4.953668796540001, 52.50285 4.956066, 52.5041950327 4.956066, 52.5041950327 4.953668796540001, 52.50285 4.953668796540001));14.03;42188;326905
POLYGON ((52.258516991 4.644179, 52.258516991 4.64609137821, 52.259702 4.64609137821, 52.259702 4.644179, 52.258516991 4.644179));2.03;29601;1522549
POLYGON ((52.258516991 4.644179, 52.258516991 4.64609137821, 52.259702 4.64609137821, 52.259702 4.644179, 52.258516991 4.644179));2.03;36770;81173
POLYGON ((52.258516991 4.644179, 52.258516991 4.64609137821, 52.259702 4.64609137821, 52.259702 4.644179, 52.258516991 4.644179));2.03;63835;stoparea:120557
